student_id,week,year,current_cgpa,assignment_score,attendance_rate,assignments_on_time,assignments_late,assignments_missing,hours_before_deadline,lms_logins,days_since_last_lms_login,library_visits,library_study_hours,campus_activities,peer_interactions,stress_level,burnout_status,burnout_severity,sleep_hours,sleep_quality
66,5,2025,8.52,96,80.31,4,2,1,20.27,25,5,2,20.83,3,9,2,0,4,4.54,1
66,6,2025,8.52,61,89.43,1,0,1,9.96,20,5,1,6.42,3,8,3,0,3,6.45,5
66,7,2025,8.52,69,77.29,1,1,1,58.98,22,10,1,20.99,0,17,6,0,4,7.56,3
66,8,2025,8.52,78,97.77,3,2,1,18.24,12,11,8,21.44,0,4,6,0,4,7.3,2
66,9,2025,8.52,87,80.93,0,0,0,24.33,12,1,2,18.87,1,12,5,0,2,7.13,5
66,10,2025,8.52,99,69.04,4,1,0,35.13,23,7,4,21.8,3,3,2,0,1,6.88,4
66,11,2025,8.52,70,72.97,1,2,1,25.27,23,0,0,10.82,0,12,7,0,4,7.52,4
66,12,2025,8.52,78,69.56,0,2,1,40.5,11,2,7,13.77,1,16,7,0,3,8.48,1
67,1,2025,9.07,50,76.63,2,1,1,67.62,16,0,3,18.65,5,19,10,1,6,7.88,1
67,2,2025,9.07,82,86.44,1,0,0,44.45,27,9,9,14.9,1,17,5,0,2,7.67,3
67,3,2025,9.07,79,74.21,0,0,0,60.06,6,0,9,12.43,1,19,1,0,0,7.2,4
67,4,2025,9.07,50,86.24,4,0,0,17.29,1,8,5,15.95,2,13,8,1,6,5.09,3
67,5,2025,9.07,68,71.08,2,2,1,19.51,20,3,6,10.96,3,10,1,0,3,5.37,3
67,6,2025,9.07,76,69.27,2,0,1,3.44,8,14,8,2.85,0,1,9,0,5,7.6,3
67,7,2025,9.07,52,60,4,0,0,59.89,3,3,3,21.08,0,5,8,0,4,7.69,4
67,8,2025,9.07,87,87.14,0,1,0,63.13,3,13,7,11.91,2,16,5,0,5,4.81,3
67,9,2025,9.07,61,91.68,3,1,0,39.95,0,12,2,15.78,2,15,6,0,3,6.68,3
67,10,2025,9.07,45,93.86,4,1,1,42.43,0,12,7,20.57,2,18,6,0,5,6.24,3
67,11,2025,9.07,80,64.81,2,2,1,66.81,15,2,9,19.94,5,19,5,0,4,6.07,2
67,12,2025,9.07,52,93.64,3,0,1,65.87,27,12,4,4.98,0,7,7,1,6,5.24,4
68,1,2025,6.37,69,73.09,3,1,0,71.25,7,5,3,11.34,2,2,10,0,5,7.17,1
68,2,2025,6.37,58,71.86,4,0,1,22.91,17,9,7,13.05,5,4,8,1,7,5.68,4
68,3,2025,6.37,87,81.65,3,1,1,30.09,5,4,8,23.37,0,3,4,0,2,8.1,2
68,4,2025,6.37,75,91.81,4,1,0,38.76,20,14,5,22.56,4,5,6,0,3,6.71,4
68,5,2025,6.37,75,61.06,0,2,0,60.95,7,7,4,4.49,1,1,6,0,5,4.82,3
68,6,2025,6.37,43,70.59,2,0,0,65.1,23,4,7,19.64,2,12,4,0,4,5.05,2
68,7,2025,6.37,44,77.15,2,1,0,70.37,18,6,1,8.44,0,10,9,1,6,5.85,5
68,8,2025,6.37,71,66.97,1,1,1,24.76,23,12,8,11.8,2,15,4,0,1,8.4,1
68,9,2025,6.37,92,75.85,2,2,1,16.45,22,0,9,1.96,1,8,6,0,3,8.27,1
68,10,2025,6.37,81,80.8,2,0,1,51.07,23,11,2,20.07,1,13,5,0,3,7.96,4
68,11,2025,6.37,87,85.31,1,2,1,62.9,7,14,9,14.1,2,13,2,0,4,4.28,1
68,12,2025,6.37,90,72.03,0,2,1,3.39,6,7,2,16.62,1,6,5,0,2,8.75,5
69,1,2025,8.38,96,89.08,0,1,0,38.85,3,7,6,0.56,1,2,3,0,2,6.8,1
69,2,2025,8.38,70,66.69,0,0,1,14.32,5,11,8,17.54,3,16,1,0,4,4.55,5
69,3,2025,8.38,87,62.83,2,1,1,10.19,5,12,6,23.11,1,16,9,0,5,7.89,3
69,4,2025,8.38,60,93.77,1,1,0,59.25,6,10,8,16.54,5,16,6,0,2,7.63,4
69,5,2025,8.38,93,65.95,1,2,1,5,29,3,8,14.07,1,13,4,0,2,7.96,3
69,6,2025,8.38,95,94.38,3,1,0,59.41,26,0,0,8.54,1,3,1,0,1,6.23,2
69,7,2025,8.38,43,70.35,2,0,1,20.33,12,6,5,18.13,5,0,7,1,6,5.58,3
69,8,2025,8.38,55,85.82,2,0,0,26.9,25,14,2,7.28,1,8,3,0,4,4.53,1
69,9,2025,8.38,85,67.45,4,2,1,3.12,4,12,5,20.8,5,4,1,0,2,6.48,2
69,10,2025,8.38,82,98.24,4,0,0,52.99,15,13,0,9.45,5,14,7,1,7,4.13,1
69,11,2025,8.38,77,83.5,3,2,0,38.33,17,14,0,15.59,2,19,10,0,5,7.21,2
69,12,2025,8.38,56,68.7,3,1,0,43.95,6,10,5,1.87,3,12,2,0,0,8.94,1
70,1,2025,8.42,97,97.34,4,0,0,16.25,0,2,8,16.77,0,6,3,0,4,4.35,4
70,2,2025,8.42,71,71.61,3,1,1,3.17,4,6,6,0.84,1,11,8,1,8,4.49,1
70,3,2025,8.42,42,73.52,1,1,1,46.46,28,0,9,6.88,1,4,2,0,2,6.93,4
70,4,2025,8.42,47,83.29,3,0,1,27.3,11,9,0,10.98,3,7,1,0,0,8.12,2
70,5,2025,8.42,40,64.1,1,0,0,49.49,21,5,9,17.95,0,9,3,0,3,5.11,5
70,6,2025,8.42,55,81.9,0,2,0,11.05,25,5,7,12.77,3,7,10,1,6,6.23,2
70,7,2025,8.42,56,88.31,1,0,1,3.96,10,12,8,13,4,1,7,0,4,7.27,5
70,8,2025,8.42,54,92.55,2,1,0,53.08,16,12,7,10.11,2,0,2,0,0,8.3,2
70,9,2025,8.42,96,96.86,3,0,1,5.15,15,8,4,9.66,2,18,6,1,6,5.17,4
70,10,2025,8.42,84,98.26,4,1,0,21.23,12,6,9,4.97,2,5,10,1,6,6.19,2
70,11,2025,8.42,74,79.34,0,1,1,9.52,5,1,4,10.41,2,16,7,1,6,5.59,5
70,12,2025,8.42,62,80.45,3,1,1,16.19,20,7,9,9.33,4,6,10,0,5,8.65,5
71,1,2025,7.1,75,70.5,0,1,0,53.61,12,11,0,17.66,4,18,3,0,2,6.58,3
71,2,2025,7.1,52,85.98,4,1,0,36.95,26,6,3,8.22,4,16,4,0,3,5.57,4
71,3,2025,7.1,99,82.16,1,1,1,29.71,14,2,0,20.89,0,2,3,0,3,5.97,2
71,4,2025,7.1,53,77.08,2,2,1,37.65,18,10,0,20.23,0,6,5,0,4,6.53,3
71,5,2025,7.1,66,73.84,3,0,1,25.38,28,13,1,5.45,0,5,8,1,8,4.73,2
71,6,2025,7.1,76,60.7,2,2,1,45.3,11,13,9,17.85,4,7,5,0,2,8.83,1
71,7,2025,7.1,65,67.45,3,2,0,60.63,29,4,5,10.71,2,4,9,1,6,5.56,4
71,8,2025,7.1,51,94.08,0,0,1,47.48,21,13,8,23.32,4,17,4,0,4,5.71,2
71,9,2025,7.1,83,83.01,3,2,1,5.74,16,8,8,23.48,2,8,7,0,3,8.74,2
71,10,2025,7.1,50,68.58,4,2,0,34.33,16,10,1,4.39,2,18,7,0,4,6.32,4
71,11,2025,7.1,92,76.41,3,0,0,28.28,25,3,8,13.56,3,8,4,0,2,7.24,1
71,12,2025,7.1,56,63.15,3,0,1,1.08,12,8,3,14.33,0,4,3,0,1,8.65,1
72,1,2025,6.3,43,78.66,0,0,1,21.95,6,9,3,0.39,0,3,8,0,4,8.14,3
72,2,2025,6.3,81,95.11,3,0,0,36.12,9,3,9,21.57,5,15,3,0,0,8.9,3
72,3,2025,6.3,57,82.99,0,0,1,0.87,14,6,0,15.09,5,3,1,0,0,7.95,1
72,4,2025,6.3,61,64.73,2,2,1,29.43,9,4,0,20.38,0,18,9,1,6,6.52,1
72,5,2025,6.3,61,81.1,3,2,1,62.14,5,4,1,14.01,4,5,5,0,2,8.25,1
72,6,2025,6.3,80,86.62,1,1,0,0.36,13,4,7,0.86,4,7,10,1,6,6.58,3
72,7,2025,6.3,77,68.39,1,0,0,4.19,25,10,0,18.36,5,16,8,0,4,6.83,5
72,8,2025,6.3,87,62.2,4,1,0,57.88,15,6,7,20.3,3,17,4,0,4,4.5,2
72,9,2025,6.3,68,87.19,3,0,0,53.48,8,14,2,10.28,1,5,3,0,0,8.22,4
72,10,2025,6.3,55,83.19,0,1,1,43.66,24,9,1,6.6,3,16,2,0,3,5.52,5
72,11,2025,6.3,60,60.82,0,0,0,38.3,2,11,1,24.99,0,15,4,0,1,8.12,1
72,12,2025,6.3,78,69.1,3,2,0,7.82,29,8,6,20.6,5,16,8,0,3,8.19,5
73,1,2025,6.66,54,77.1,3,1,1,36.82,1,8,9,13.26,1,19,10,1,9,4.83,4
73,2,2025,6.66,50,89.67,4,2,0,57,18,12,1,14.27,5,9,2,0,4,4,4
73,3,2025,6.66,67,89.5,1,2,1,53.97,4,1,9,24.4,1,14,7,0,4,7.75,4
73,4,2025,6.66,73,79.41,4,1,0,44.35,18,3,7,15.08,3,6,1,0,0,8.35,3
73,5,2025,6.66,71,79.17,0,2,1,68.25,14,12,5,3.12,0,13,8,0,5,7.54,1
73,6,2025,6.66,76,70.01,3,1,0,65.84,26,10,2,21.64,0,5,1,0,1,5.84,4
73,7,2025,6.66,87,90.52,3,0,1,35.27,1,10,7,0.17,5,13,10,1,9,4.89,4
73,8,2025,6.66,47,60.48,2,2,1,65.68,22,11,5,6.76,4,16,2,0,0,8.48,1
73,9,2025,6.66,65,73.79,2,0,0,55.44,12,7,5,23.05,3,0,3,0,3,5.5,3
73,10,2025,6.66,98,64.66,4,2,0,54.51,3,8,3,17.49,4,19,8,1,7,4.68,2
73,11,2025,6.66,84,67.51,1,2,0,38.66,17,11,6,14.58,2,14,6,0,2,8.39,4
73,12,2025,6.66,41,95.99,2,0,0,13.84,5,13,3,24.57,3,1,7,1,6,4.28,1
74,1,2025,9.14,55,82.28,0,1,1,54.53,16,7,6,4.04,3,11,9,0,4,8.89,4
74,2,2025,9.14,72,76.65,0,0,0,19.35,17,3,6,15.44,4,19,6,0,4,5.71,1
74,3,2025,9.14,74,72.78,0,1,0,40.04,29,6,8,2.36,0,17,6,0,2,8.58,5
74,4,2025,9.14,79,60.42,1,0,1,64.13,23,10,7,20.93,5,8,7,1,7,5,1
74,5,2025,9.14,94,78.41,3,0,1,59.57,13,7,7,7.69,4,7,7,0,3,8.34,5
74,6,2025,9.14,68,62.85,3,1,0,61.54,19,3,4,22.22,4,5,4,0,2,6.45,4
74,7,2025,9.14,60,70.31,2,0,0,60.04,19,12,6,20.7,2,15,6,0,2,8.58,1
74,8,2025,9.14,91,76.18,1,1,0,37.36,18,8,8,11.89,5,14,3,0,4,4.32,2
74,9,2025,9.14,46,77.1,1,2,1,33.88,11,0,6,22.28,3,2,3,0,5,4.48,1
74,10,2025,9.14,80,67.5,4,0,1,48.96,19,4,3,17.94,4,18,7,1,7,5.17,3
74,11,2025,9.14,82,66.88,3,2,1,30.77,19,8,7,19.71,4,19,7,0,3,8.26,2
74,12,2025,9.14,69,96.25,4,1,0,22.68,0,12,1,7.29,1,2,5,0,1,8.83,5
75,1,2025,8.97,92,81.82,0,0,0,43.72,0,11,3,12.81,4,7,3,0,0,8,5
75,2,2025,8.97,83,90.92,1,0,0,19.77,11,9,3,18.15,0,8,4,0,1,7.75,3
75,3,2025,8.97,52,93.56,1,1,0,18.21,20,11,9,23.06,0,1,7,0,4,6.94,3
75,4,2025,8.97,94,63.36,3,0,0,37.04,12,0,5,2.21,3,4,9,1,8,4.27,4
75,5,2025,8.97,69,75.37,1,2,0,51.77,8,10,9,14.61,0,9,5,0,4,5.8,4
75,6,2025,8.97,87,76.38,0,1,1,48.04,0,8,7,10.7,3,13,6,1,7,4.3,3
75,7,2025,8.97,52,83.08,1,0,0,56.34,16,11,5,6.27,2,2,6,1,6,4.39,5
75,8,2025,8.97,53,60.14,2,2,0,46.46,11,11,1,7.03,4,15,1,0,1,5.95,3
75,9,2025,8.97,63,79.12,3,0,0,56.89,12,5,4,6.33,5,15,1,0,0,7.93,4
75,10,2025,8.97,78,62.39,0,0,0,39.65,17,13,9,8.85,5,1,3,0,3,4.83,1
75,11,2025,8.97,89,99.93,3,2,1,28.98,25,13,8,3.55,1,3,1,0,2,6.17,2
75,12,2025,8.97,47,80.84,1,0,0,20.5,13,7,8,10.89,2,4,6,0,3,7.26,4
76,1,2025,8.47,69,95.51,2,0,0,23.79,9,8,3,15.04,3,0,6,0,4,6.52,4
76,2,2025,8.47,42,83.66,2,1,1,36.94,25,2,1,19.71,1,15,6,0,3,8.31,5
76,3,2025,8.47,54,67.77,4,0,0,62.52,22,4,6,13.54,1,7,4,0,1,8.24,3
76,4,2025,8.47,80,76,0,1,1,43.83,18,10,0,24.32,1,10,2,0,4,4.88,1
76,5,2025,8.47,86,82.52,4,0,0,20.78,23,3,3,13.85,3,14,4,0,2,6.8,3
76,6,2025,8.47,78,77.93,3,1,1,14.78,29,5,3,18.67,1,3,5,0,5,5.48,3
76,7,2025,8.47,84,99.97,2,0,1,47.52,23,7,6,10.82,3,6,10,1,6,7.8,2
76,8,2025,8.47,95,70.67,2,2,0,44.17,13,8,8,0.03,3,18,7,0,2,8.51,2
76,9,2025,8.47,73,70.78,4,1,0,12.11,12,4,4,24.35,5,2,7,0,2,8.71,1
76,10,2025,8.47,71,91.94,1,1,1,44.87,13,7,8,3.31,2,16,6,1,7,4.25,3
76,11,2025,8.47,87,74.22,2,0,0,18.17,22,10,4,1.24,2,7,10,0,4,8.07,5
76,12,2025,8.47,65,65.65,2,0,1,43.21,2,13,9,13.22,4,7,7,1,8,4.18,1
77,1,2025,6.36,93,89.56,3,0,1,51.78,13,6,4,17.83,0,16,9,0,5,7.9,1
77,2,2025,6.36,40,72.89,0,1,1,16.12,27,7,5,24.8,3,10,5,0,4,6.06,2
77,3,2025,6.36,74,83.3,3,2,0,62.46,5,4,5,21.34,1,19,6,0,4,6.14,1
77,4,2025,6.36,80,63.61,0,2,0,59.01,11,10,3,4.27,0,0,10,1,6,6.05,5
77,5,2025,6.36,62,79.78,2,0,0,31.35,19,2,6,14.58,3,11,7,1,6,4.52,2
77,6,2025,6.36,72,72.39,1,2,0,6.55,5,5,8,17.63,0,14,6,0,3,6.95,2
77,7,2025,6.36,65,93.82,1,0,1,64.87,23,11,5,20.59,0,11,7,0,3,8.47,2
77,8,2025,6.36,56,87.11,4,1,1,5.4,5,2,6,12.05,3,18,5,0,4,6.05,1
77,9,2025,6.36,48,94.39,2,1,1,13.24,3,1,9,11.85,4,9,2,0,0,8.74,1
77,10,2025,6.36,52,73.01,1,2,0,69.33,21,14,6,13.41,2,8,5,0,3,6.97,4
77,11,2025,6.36,91,75.89,3,1,0,35.83,13,6,9,15.37,3,14,7,0,3,7.27,4
77,12,2025,6.36,57,83.16,4,0,1,26.21,27,8,8,23.3,0,3,1,0,2,6.1,1
78,1,2025,7.4,55,81.14,1,1,0,33.86,24,1,4,9.81,2,9,9,0,5,6.85,5
78,2,2025,7.4,86,97.38,3,2,1,19.77,28,9,9,17.87,0,13,2,0,1,7.56,3
78,3,2025,7.4,48,86.06,1,1,0,29.77,6,8,7,5.11,3,6,8,0,3,7.86,3
78,4,2025,7.4,59,82.7,0,0,0,25.41,7,5,0,10.99,5,1,8,1,7,4.36,2
78,5,2025,7.4,63,69.73,3,1,1,68.77,13,6,4,20.24,3,13,9,1,8,4.66,4
78,6,2025,7.4,89,61.99,0,2,1,6.93,4,2,6,8.16,2,16,8,0,5,7.3,3
78,7,2025,7.4,80,97.61,1,0,1,17.47,13,13,8,4.89,1,13,10,1,8,5.16,5
78,8,2025,7.4,59,95.51,2,1,0,26.82,7,0,0,15.85,0,15,5,0,2,7.02,3
78,9,2025,7.4,89,74.57,2,0,1,56.39,19,2,0,4.88,5,19,1,0,3,5.14,5
78,10,2025,7.4,79,83.18,3,2,1,32.48,24,5,9,15.15,1,19,1,0,0,7.76,2
78,11,2025,7.4,92,71.33,2,0,0,51.11,7,4,4,24.42,4,16,3,0,3,5.3,1
78,12,2025,7.4,40,64.7,1,1,0,71.97,15,5,4,10.84,3,2,6,0,3,7.34,5
79,1,2025,8.5,52,77.7,1,0,0,22.86,10,8,5,2.13,5,8,4,0,0,8.49,2
79,2,2025,8.5,61,80.36,0,0,1,58.99,10,0,4,4.9,1,6,5,1,6,4.48,2
79,3,2025,8.5,92,93.49,2,1,0,71.01,1,14,2,9.31,5,2,2,0,0,7.88,3
79,4,2025,8.5,97,74.26,2,1,0,50.8,10,2,4,5.04,3,9,2,0,3,4.67,3
79,5,2025,8.5,43,64.27,0,1,1,36.52,8,10,8,2.66,2,13,5,1,6,4.3,5
79,6,2025,8.5,92,81.96,0,2,0,64.08,20,14,3,0.96,0,16,3,0,2,6.75,4
79,7,2025,8.5,55,83.5,1,1,1,70.5,17,12,8,21.43,2,7,5,0,5,5.4,3
79,8,2025,8.5,44,88.35,3,2,0,43.64,1,7,0,2.9,0,9,9,1,7,4.98,2
79,9,2025,8.5,84,85.83,1,1,1,44.8,16,6,1,22.76,4,2,3,0,1,8.17,3
79,10,2025,8.5,45,98.48,4,2,1,5.82,19,5,3,12.84,3,18,3,0,2,7.22,1
79,11,2025,8.5,41,89.26,1,0,0,6.62,29,2,5,12.04,3,0,9,1,8,4.33,2
79,12,2025,8.5,58,98.23,2,2,0,38.75,19,3,3,15.22,4,8,7,0,5,6.07,5
80,1,2025,6.11,94,60.23,3,0,0,18.28,18,11,1,1.51,3,17,2,0,1,6.97,2
80,2,2025,6.11,70,61.01,4,0,1,60.08,9,0,5,5.75,3,19,7,1,6,5.48,3
80,3,2025,6.11,71,98.77,1,0,1,14.26,9,3,9,6.07,0,10,7,1,6,5.6,1
80,4,2025,6.11,41,87.21,1,2,0,65.22,10,10,8,4.68,0,10,3,0,0,8.29,3
80,5,2025,6.11,44,88.1,1,1,1,28.42,4,3,1,8.85,5,17,6,0,4,7.29,2
80,6,2025,6.11,61,75.63,2,2,0,48.12,25,7,9,23.44,3,3,10,1,7,5.26,1
80,7,2025,6.11,60,95.15,4,1,1,49.67,23,3,9,21.75,4,5,5,1,6,4.35,1
80,8,2025,6.11,54,79.21,0,2,1,54.37,18,14,4,6.43,5,18,9,1,8,4.69,2
80,9,2025,6.11,58,72.59,2,2,1,46.19,2,13,2,24.84,2,19,10,1,6,7.38,2
80,10,2025,6.11,96,70.15,1,0,0,37.57,28,9,6,17.57,3,19,1,0,1,6.42,5
80,11,2025,6.11,92,82.66,0,2,0,6.73,6,2,0,0.06,4,11,6,1,6,4.47,4
80,12,2025,6.11,59,62.76,2,1,1,18.66,28,7,8,9.21,0,11,5,0,5,5.93,1
81,1,2025,5.59,68,81.57,4,1,1,71.15,9,13,3,10.56,4,1,8,1,8,4.54,1
81,2,2025,5.59,67,94.45,4,2,1,15.94,20,4,6,12.73,2,16,5,0,2,8.56,3
81,3,2025,5.59,41,61.82,3,1,1,39.44,6,13,2,8.24,5,8,7,1,6,6.2,5
81,4,2025,5.59,79,90.78,2,2,1,49.58,6,8,2,13.42,3,13,8,1,8,4.06,3
81,5,2025,5.59,43,70.9,3,1,0,26.08,5,2,2,15.85,3,9,2,0,0,7.28,3
81,6,2025,5.59,49,94.43,2,0,1,41,12,7,8,13.22,4,4,8,0,5,7.73,4
81,7,2025,5.59,90,85.85,2,0,0,52.02,5,8,0,22.55,5,5,1,0,0,7.88,3
81,8,2025,5.59,42,97.96,3,0,1,18.43,25,7,9,19.65,5,16,5,0,3,7.1,1
81,9,2025,5.59,73,66.4,2,1,0,61.51,20,3,1,5.99,4,10,2,0,0,7.31,1
81,10,2025,5.59,75,70.09,3,2,1,35.89,5,5,0,5.22,1,14,1,0,1,7.59,4
81,11,2025,5.59,49,82.47,1,0,0,20.16,15,12,8,0.77,2,8,4,0,1,7.98,2
81,12,2025,5.59,47,73.03,2,2,1,48.04,21,6,8,18.61,5,11,4,0,3,7.11,1
82,1,2025,6.25,86,93.41,2,0,1,21.73,17,3,4,15.16,5,17,5,0,2,8.58,3
82,2,2025,6.25,95,69.13,3,1,0,13,17,1,6,1.1,4,16,1,0,3,4.26,2
82,3,2025,6.25,79,97.27,2,0,0,28.9,25,6,5,17.41,5,12,8,0,3,8.71,5
82,4,2025,6.25,62,77.61,1,2,0,47.35,28,10,2,0.78,4,10,6,0,4,6.31,3
82,5,2025,6.25,45,69.24,4,0,1,24.72,27,10,5,11.86,4,13,6,0,4,6.98,3
82,6,2025,6.25,86,99.32,0,2,0,64.85,20,0,8,9.42,0,7,5,0,5,4.17,1
82,7,2025,6.25,58,84.49,3,2,1,48.54,13,4,5,22.04,4,15,7,1,7,4.57,3
82,8,2025,6.25,84,77.45,2,2,1,58.81,29,1,1,6.13,3,5,8,1,7,5.11,2
82,9,2025,6.25,78,84.61,1,2,1,50.91,21,4,4,11.88,4,10,2,0,4,4.21,1
82,10,2025,6.25,48,65.27,0,1,0,25.03,13,3,1,18.11,2,13,4,0,3,5.48,1
82,11,2025,6.25,47,99.51,4,2,1,53.04,4,7,9,3.56,0,17,3,0,2,7.01,5
82,12,2025,6.25,66,97.88,1,0,1,0.95,4,8,8,17.67,2,2,1,0,0,8.18,3
83,1,2025,6.55,87,95.46,4,0,0,36.21,25,7,1,4.46,2,15,10,0,4,8.25,4
83,2,2025,6.55,61,88.76,2,2,0,8.31,11,13,8,4.43,5,4,1,0,2,4.93,4
83,3,2025,6.55,54,83.91,3,2,0,56.31,6,14,7,14.74,1,17,4,0,1,7.79,3
83,4,2025,6.55,54,97.48,0,1,1,18.28,16,9,7,23.32,5,9,10,1,7,6.17,4
83,5,2025,6.55,51,70.91,2,0,1,16.4,11,1,1,7.84,1,17,6,0,4,7.44,5
83,6,2025,6.55,40,79.26,3,0,1,31.41,1,2,4,4.24,4,19,7,0,4,7.82,3
83,7,2025,6.55,62,72.91,4,0,0,32.58,17,8,5,1.33,4,4,7,0,4,6.91,1
83,8,2025,6.55,59,71.88,1,1,1,59.24,0,0,7,17.08,0,10,3,0,2,7.79,5
83,9,2025,6.55,42,88.16,1,0,1,32.13,5,1,6,14.86,4,3,4,0,4,5.85,4
83,10,2025,6.55,99,85.1,4,1,0,58.86,21,14,1,8.31,5,4,6,0,3,6.73,2
83,11,2025,6.55,78,77.76,2,0,0,29.85,2,14,1,4.36,0,4,4,0,0,8.93,4
83,12,2025,6.55,59,69.22,3,1,0,62.59,19,6,8,9.81,3,16,5,0,5,4.67,2
84,1,2025,6.35,87,76.07,3,2,1,71.9,14,11,9,4.57,4,16,7,0,4,7.92,5
84,2,2025,6.35,99,64.61,3,2,1,5.11,23,14,3,10.07,3,9,4,0,3,6.41,5
84,3,2025,6.35,68,71.75,1,0,1,9.84,8,11,2,9.96,5,0,1,0,0,8.42,4
84,4,2025,6.35,54,73.64,1,1,1,11.55,8,10,6,15.53,1,1,6,0,5,5.81,5
84,5,2025,6.35,91,66.96,2,2,0,10.16,22,4,0,10.08,4,15,2,0,0,7.56,2
84,6,2025,6.35,97,73.47,2,2,1,49.68,11,9,3,2.99,4,1,3,0,1,8.26,4
84,7,2025,6.35,83,80.25,3,2,1,32.55,6,9,9,12.03,0,19,2,0,2,7.06,5
84,8,2025,6.35,58,64.87,1,0,0,12.98,6,8,3,16.98,0,14,5,0,1,8.3,5
84,9,2025,6.35,59,64.89,4,0,0,18.27,25,14,5,1.16,2,9,3,0,1,6.97,5
84,10,2025,6.35,85,71.04,0,2,0,2.65,29,2,9,16.18,1,19,6,0,2,8.06,4
84,11,2025,6.35,97,70.03,4,2,1,47.79,19,13,3,13.14,4,12,6,0,5,5.68,1
84,12,2025,6.35,44,94.91,3,2,1,10.88,29,14,5,16.41,0,10,2,0,1,7.52,4
85,1,2025,8.65,44,97.51,2,1,0,60.37,27,9,4,19.97,2,6,6,1,6,4.19,2
85,2,2025,8.65,71,65.59,0,2,0,4.69,25,6,9,19.01,0,3,2,0,2,5.41,3
85,3,2025,8.65,45,72.79,4,0,1,50,27,12,9,10.02,5,7,8,0,4,8.43,2
85,4,2025,8.65,86,75.31,1,0,1,20.61,24,9,2,14.51,1,3,5,0,3,7.04,1
85,5,2025,8.65,49,78.24,0,2,1,61.8,20,11,9,19.88,4,5,3,0,2,7.48,1
85,6,2025,8.65,90,63.08,0,0,0,53.87,24,0,1,10.4,5,16,3,0,2,6.67,1
85,7,2025,8.65,41,95.48,0,1,1,20.32,26,8,5,1.47,0,8,7,0,5,6.23,2
85,8,2025,8.65,96,66.93,4,1,1,18.8,6,12,2,23.18,2,11,3,0,3,6.48,2
85,9,2025,8.65,62,65.94,1,0,1,42.8,23,6,0,14.98,3,2,1,0,1,6.68,2
85,10,2025,8.65,87,75.36,4,0,0,5.47,1,4,4,7.79,1,2,4,0,2,6.86,2
85,11,2025,8.65,92,76.42,4,2,0,40.45,0,5,1,12.42,4,17,5,0,1,8.03,5
85,12,2025,8.65,57,95.16,0,0,1,33.02,27,2,0,7.69,2,19,1,0,4,4.19,5
86,1,2025,5.52,89,62.42,0,0,1,53.05,0,0,6,23.4,1,14,6,0,2,8.72,4
86,2,2025,5.52,84,62.98,2,0,0,17.91,6,8,2,6.42,3,14,1,0,1,6.57,2
86,3,2025,5.52,85,66.05,2,2,1,14.06,19,4,9,9.6,5,12,9,0,4,8.88,4
86,4,2025,5.52,83,86.66,3,0,1,41.68,29,11,8,20.46,0,3,3,0,4,4.91,3
86,5,2025,5.52,72,94.88,2,1,1,9.55,3,0,0,7.26,5,3,6,1,7,4.57,3
86,6,2025,5.52,66,62.07,3,2,1,69.62,22,6,3,6.01,1,12,8,1,7,5.71,4
86,7,2025,5.52,87,72.38,3,1,0,31.42,22,6,4,20.15,1,7,7,0,5,5.22,2
86,8,2025,5.52,69,92.05,1,1,1,60.41,29,9,6,14.72,0,13,2,0,3,5.31,2
86,9,2025,5.52,71,77.39,0,2,1,45.08,14,2,5,7.86,4,19,2,0,4,4.6,4
86,10,2025,5.52,50,91.69,0,0,0,1.07,29,12,0,19.73,2,3,8,1,7,4.1,2
86,11,2025,5.52,60,85.19,3,2,0,23.9,7,11,8,6.03,2,0,1,0,1,6.13,1
86,12,2025,5.52,73,94.25,1,0,1,0.44,3,6,8,2.78,0,19,4,0,4,6.21,2
87,1,2025,7.09,60,74,2,0,0,57.29,20,11,2,12.02,2,6,10,0,5,7.46,3
87,2,2025,7.09,49,81.07,4,1,0,68.93,18,11,3,11.95,4,13,5,0,2,7.61,5
87,3,2025,7.09,87,84.63,1,2,0,3.46,11,6,1,18.36,5,3,10,1,6,6.25,2
87,4,2025,7.09,74,89.74,4,1,0,13.36,3,9,9,17.61,1,13,10,1,8,4.45,3
87,5,2025,7.09,72,70.45,3,2,0,24.05,12,13,7,18.05,1,15,3,0,0,8.22,3
87,6,2025,7.09,43,73.17,1,0,1,25.93,11,10,4,21.18,0,3,5,0,4,6.27,4
87,7,2025,7.09,87,84.75,4,1,0,6.84,1,14,8,15.56,2,16,2,0,1,6.24,5
87,8,2025,7.09,59,78.71,0,0,0,0.27,19,10,7,10.04,4,5,3,0,3,4.88,4
87,9,2025,7.09,43,61.36,2,0,0,69.12,12,5,6,0.12,1,19,7,0,3,7.4,1
87,10,2025,7.09,54,63.4,0,0,0,65.12,19,4,2,2.88,0,14,10,0,4,8.24,1
87,11,2025,7.09,40,84.97,2,0,1,65.92,5,7,1,16.89,4,11,6,1,7,4.3,4
87,12,2025,7.09,41,82.61,2,1,0,18.19,0,13,7,18.93,4,5,3,0,1,7.76,2
88,1,2025,6.29,71,74.31,2,2,1,52.3,10,3,0,24.58,0,9,5,1,6,4.54,2
88,2,2025,6.29,42,86.01,1,0,1,36.71,10,11,0,5.66,2,5,6,0,2,8.76,5
